Measurement Time	Port 1 ECT/RT-1 Temperature °C Temp	Port 2 EC-5 Soil Moisture m³/m³ VWC	Port 3 EC-5 Soil Moisture m³/m³ VWC	Port 4 EC-5 Soil Moisture m³/m³ VWC	Port 5 EC-5 Soil Moisture m³/m³ VWC
04/30/15 02:00 PM	19.0	0.033	0.025	0.090	0.095
04/30/15 04:00 PM	20.3	0.040	0.031	0.091	0.095
04/30/15 06:00 PM	20.3	0.038	0.030	0.091	0.096
04/30/15 08:00 PM	17.8	0.033	0.026	0.091	0.097
04/30/15 10:00 PM	8.8	0.026	0.019	0.091	0.096
05/01/15 12:00 AM	5.7	0.022	0.015	0.091	0.095
05/01/15 02:00 AM	3.1	0.020	0.014	0.090	0.095
05/01/15 04:00 AM	1.6	0.018	0.012	0.089	0.094
05/01/15 06:00 AM	0.3	0.016	0.010	0.089	0.094
05/01/15 08:00 AM	2.5	0.015	0.010	0.089	0.093
05/01/15 10:00 AM	12.3	0.019	0.015	0.089	0.094
05/01/15 12:00 PM	16.9	0.025	0.020	0.089	0.094
05/01/15 02:00 PM	20.2	0.030	0.025	0.089	0.094
05/01/15 04:00 PM	22.5	0.032	0.026	0.089	0.094
05/01/15 06:00 PM	23.1	0.031	0.026	0.089	0.095
05/01/15 08:00 PM	18.7	0.026	0.021	0.089	0.095
05/01/15 10:00 PM	8.6	0.019	0.015	0.089	0.094
05/02/15 12:00 AM	5.4	0.015	0.011	0.089	0.094
05/02/15 02:00 AM	3.4	0.012	0.009	0.089	0.094
05/02/15 04:00 AM	2.8	0.010	0.008	0.088	0.093
05/02/15 06:00 AM	3.4	0.010	0.008	0.088	0.092
05/02/15 08:00 AM	3.9	0.009	0.007	0.087	0.092
05/02/15 10:00 AM	14.3	0.013	0.011	0.087	0.092
05/02/15 12:00 PM	19.6	0.019	0.016	0.087	0.093
05/02/15 02:00 PM	22.5	0.023	0.020	0.087	0.093
05/02/15 04:00 PM	24.5	0.025	0.022	0.087	0.094
05/02/15 06:00 PM	24.2	0.023	0.021	0.087	0.094
05/02/15 08:00 PM	19.9	0.019	0.017	0.088	0.094
05/02/15 10:00 PM	13.6	0.014	0.012	0.088	0.094
05/03/15 12:00 AM	12.0	0.009	0.009	0.088	0.094
05/03/15 02:00 AM	9.8	0.008	0.008	0.087	0.094
05/03/15 04:00 AM	7.2	0.006	0.007	0.086	0.093
05/03/15 06:00 AM	7.2	0.005	0.006	0.086	0.092
05/03/15 08:00 AM	7.3	0.004	0.005	0.086	0.092
05/03/15 10:00 AM	15.1	0.008	0.009	0.086	0.092
05/03/15 12:00 PM	18.2	0.012	0.013	0.085	0.092
05/03/15 02:00 PM	20.4	0.015	0.016	0.085	0.093
05/03/15 04:00 PM	19.1	0.015	0.016	0.085	0.093
05/03/15 06:00 PM	19.0	0.015	0.016	0.085	0.094
05/03/15 08:00 PM	16.5	0.011	0.013	0.085	0.094
05/03/15 10:00 PM	8.7	0.007	0.009	0.085	0.093
05/04/15 12:00 AM	5.9	0.004	0.006	0.085	0.093
05/04/15 02:00 AM	4.7	0.002	0.004	0.084	0.092
05/04/15 04:00 AM	4.5	0.001	0.004	0.084	0.091
05/04/15 06:00 AM	4.7	0.000	0.004	0.083	0.091
05/04/15 08:00 AM	6.2	0.000	0.004	0.083	0.090
05/04/15 10:00 AM	16.0	0.004	0.008	0.083	0.091
05/04/15 12:00 PM	19.8	0.010	0.014	0.083	0.092
05/04/15 02:00 PM	22.5	0.015	0.018	0.083	0.092
05/04/15 04:00 PM	23.5	0.017	0.020	0.084	0.093
05/04/15 06:00 PM	22.3	0.015	0.017	0.084	0.094
05/04/15 08:00 PM	18.4	0.009	0.013	0.085	0.094
05/04/15 10:00 PM	11.6	0.004	0.009	0.085	0.093
05/05/15 12:00 AM	8.3	0.001	0.006	0.084	0.093
05/05/15 02:00 AM	6.7	-0.002	0.004	0.084	0.092
05/05/15 04:00 AM	6.3	-0.002	0.003	0.083	0.092
05/05/15 06:00 AM	7.8	-0.002	0.003	0.083	0.091
05/05/15 08:00 AM	9.4	-0.002	0.004	0.083	0.091
05/05/15 10:00 AM	17.7	0.001	0.007	0.083	0.092
05/05/15 12:00 PM	21.3	0.007	0.012	0.083	0.092
05/05/15 02:00 PM	22.0	0.011	0.016	0.083	0.092
05/05/15 04:00 PM	19.5	0.007	0.014	0.083	0.093
05/05/15 06:00 PM	14.2	0.005	0.011	0.083	0.093
05/05/15 08:00 PM	10.7	0.009	0.011	0.084	0.099
05/05/15 10:00 PM	7.5	0.004	0.007	0.083	0.094
05/06/15 12:00 AM	6.2	0.001	0.004	0.082	0.093
05/06/15 02:00 AM	5.6	-0.001	0.004	0.082	0.092
05/06/15 04:00 AM	6.1	-0.002	0.003	0.082	0.091
05/06/15 06:00 AM	6.6	-0.002	0.003	0.081	0.090
05/06/15 08:00 AM	6.6	-0.002	0.002	0.081	0.090
05/06/15 10:00 AM	11.6	-0.002	0.004	0.081	0.090
05/06/15 12:00 PM	13.9	0.003	0.009	0.081	0.090
05/06/15 02:00 PM	11.0	0.004	0.009	0.080	0.090
05/06/15 04:00 PM	17.6	0.009	0.014	0.081	0.091
05/06/15 06:00 PM	16.2	0.009	0.014	0.081	0.090
05/06/15 08:00 PM	9.9	0.005	0.009	0.080	0.091
05/06/15 10:00 PM	7.6	0.003	0.006	0.080	0.091
05/07/15 12:00 AM	5.4	0.002	0.005	0.080	0.092
05/07/15 02:00 AM	5.3	0.000	0.004	0.080	0.091
05/07/15 04:00 AM	5.4	-0.001	0.004	0.079	0.090
05/07/15 06:00 AM	4.6	-0.001	0.004	0.079	0.089
05/07/15 08:00 AM	5.1	-0.001	0.004	0.078	0.089
05/07/15 10:00 AM	5.5	0.001	0.004	0.077	0.089
05/07/15 12:00 PM	5.8	0.010	0.005	0.078	0.092
05/07/15 02:00 PM	6.9	0.010	0.007	0.077	0.089
05/07/15 04:00 PM	10.4	0.011	0.008	0.077	0.089
05/07/15 06:00 PM	13.0	0.015	0.011	0.078	0.089
05/07/15 08:00 PM	8.6	0.013	0.009	0.078	0.089
05/07/15 10:00 PM	6.3	0.009	0.006	0.078	0.089
05/08/15 12:00 AM	6.1	0.008	0.004	0.078	0.088
05/08/15 02:00 AM	4.9	0.006	0.004	0.077	0.087
05/08/15 04:00 AM	4.5	0.005	0.004	0.077	0.087
05/08/15 06:00 AM	4.1	0.005	0.004	0.077	0.086
05/08/15 08:00 AM	4.7	0.005	0.004	0.077	0.086
05/08/15 10:00 AM	7.9	0.007	0.005	0.077	0.086
05/08/15 12:00 PM	12.1	0.012	0.009	0.077	0.086
05/08/15 02:00 PM	15.4	0.020	0.015	0.077	0.087
05/08/15 04:00 PM	15.3	0.024	0.016	0.077	0.088
05/08/15 06:00 PM	13.4	0.022	0.015	0.078	0.089
05/08/15 08:00 PM	9.9	0.020	0.012	0.078	0.089
05/08/15 10:00 PM	6.9	0.015	0.008	0.078	0.089
05/09/15 12:00 AM	5.0	0.011	0.005	0.078	0.088
05/09/15 02:00 AM	3.9	0.009	0.004	0.078	0.088
05/09/15 04:00 AM	3.1	0.008	0.003	0.077	0.087
05/09/15 06:00 AM	2.5	0.007	0.003	0.077	0.086
05/09/15 08:00 AM	3.0	0.007	0.002	0.077	0.086
05/09/15 10:00 AM	6.3	0.009	0.004	0.076	0.086
05/09/15 12:00 PM	10.1	0.011	0.006	0.076	0.086
05/09/15 02:00 PM	15.7	0.020	0.013	0.076	0.087
05/09/15 04:00 PM	16.8	0.026	0.016	0.076	0.087
05/09/15 06:00 PM	15.9	0.026	0.016	0.077	0.088
05/09/15 08:00 PM	12.4	0.022	0.012	0.077	0.089
05/09/15 10:00 PM	6.2	0.015	0.006	0.077	0.088
05/10/15 12:00 AM	3.6	0.011	0.003	0.077	0.088
05/10/15 02:00 AM	3.0	0.009	0.001	0.077	0.087
05/10/15 04:00 AM	1.7	0.007	0.000	0.076	0.086
05/10/15 06:00 AM	0.9	0.006	-0.001	0.075	0.085
05/10/15 08:00 AM	1.9	0.006	-0.001	0.075	0.085
05/10/15 10:00 AM	8.3	0.009	0.003	0.075	0.085
05/10/15 12:00 PM	12.4	0.015	0.008	0.075	0.086
05/10/15 02:00 PM	14.5	0.021	0.013	0.075	0.086
05/10/15 04:00 PM	16.6	0.025	0.015	0.076	0.087
05/10/15 06:00 PM	16.8	0.025	0.015	0.077	0.088
05/10/15 08:00 PM	14.2	0.020	0.011	0.077	0.089
05/10/15 10:00 PM	6.0	0.012	0.005	0.077	0.088
05/11/15 12:00 AM	1.0	0.008	0.001	0.077	0.087
05/11/15 02:00 AM	-0.8	0.004	-0.002	0.077	0.087
05/11/15 04:00 AM	-2.6	0.003	-0.002	0.076	0.086
05/11/15 06:00 AM	-2.8	0.002	-0.004	0.076	0.085
05/11/15 08:00 AM	1.6	0.002	-0.003	0.075	0.085
05/11/15 10:00 AM	10.4	0.005	0.001	0.075	0.085
05/11/15 12:00 PM	15.4	0.012	0.007	0.075	0.086
05/11/15 02:00 PM	17.0	0.015	0.010	0.075	0.086
05/11/15 04:00 PM	17.5	0.017	0.011	0.075	0.087
05/11/15 06:00 PM	18.5	0.018	0.012	0.076	0.088
05/11/15 08:00 PM	12.0	0.014	0.008	0.076	0.089
05/11/15 10:00 PM	8.1	0.010	0.004	0.075	0.090
05/12/15 12:00 AM	7.2	0.010	0.004	0.077	0.091
05/12/15 02:00 AM	6.7	0.015	0.004	0.079	0.094
05/12/15 04:00 AM	5.5	0.018	0.004	0.081	0.095
05/12/15 06:00 AM	4.5	0.015	0.004	0.078	0.094
05/12/15 08:00 AM	5.8	0.013	0.002	0.075	0.089
05/12/15 10:00 AM	12.9	0.015	0.004	0.074	0.088
05/12/15 12:00 PM	18.7	0.021	0.009	0.075	0.088
05/12/15 02:00 PM	21.1	0.026	0.015	0.075	0.088
05/12/15 04:00 PM	21.4	0.028	0.016	0.076	0.089
05/12/15 06:00 PM	13.8	0.027	0.014	0.079	0.093
05/12/15 08:00 PM	9.8	0.023	0.011	0.077	0.094
05/12/15 10:00 PM	8.3	0.019	0.008	0.077	0.090
05/13/15 12:00 AM	8.0	0.017	0.006	0.076	0.089
05/13/15 02:00 AM	7.4	0.016	0.006	0.076	0.089
05/13/15 04:00 AM	6.8	0.015	0.005	0.076	0.088
05/13/15 06:00 AM	5.5	0.015	0.004	0.075	0.087
05/13/15 08:00 AM	4.5	0.014	0.004	0.075	0.087
05/13/15 10:00 AM	9.5	0.015	0.006	0.075	0.087
05/13/15 12:00 PM	13.5	0.021	0.012	0.075	0.087
05/13/15 02:00 PM	17.5	0.026	0.016	0.076	0.087
05/13/15 04:00 PM	18.4	0.029	0.018	0.077	0.088
05/13/15 06:00 PM	20.2	0.032	0.019	0.077	0.089
05/13/15 08:00 PM	17.1	0.029	0.016	0.077	0.089
05/13/15 10:00 PM	8.2	0.022	0.010	0.077	0.088
05/14/15 12:00 AM	7.9	0.018	0.008	0.077	0.089
05/14/15 02:00 AM	7.6	0.019	0.007	0.077	0.090
05/14/15 04:00 AM	5.4	0.024	0.008	0.077	0.096
05/14/15 06:00 AM	5.5	0.021	0.008	0.075	0.093
05/14/15 08:00 AM	6.6	0.018	0.006	0.075	0.088
05/14/15 10:00 AM	13.4	0.020	0.008	0.075	0.088
05/14/15 12:00 PM	17.0	0.023	0.011	0.075	0.088
05/14/15 02:00 PM	18.8	0.026	0.014	0.076	0.088
05/14/15 04:00 PM	20.5	0.029	0.016	0.076	0.088
05/14/15 06:00 PM	11.4	0.037	0.011	0.081	0.094
05/14/15 08:00 PM	12.1	0.032	0.015	0.077	0.091
05/14/15 10:00 PM	8.5	0.028	0.012	0.075	0.089
05/15/15 12:00 AM	7.8	0.026	0.010	0.075	0.089
05/15/15 02:00 AM	6.7	0.024	0.009	0.074	0.088
05/15/15 04:00 AM	7.2	0.024	0.009	0.074	0.088
05/15/15 06:00 AM	6.5	0.029	0.009	0.079	0.093
05/15/15 08:00 AM	6.6	0.032	0.008	0.082	0.093
05/15/15 10:00 AM	7.5	0.040	0.028	0.082	0.094
05/15/15 12:00 PM	10.0	0.050	0.050	0.078	0.093
05/15/15 02:00 PM	13.5	0.060	0.060	0.074	0.088
05/15/15 04:00 PM	14.7	0.066	0.066	0.074	0.087
05/15/15 06:00 PM	11.6	0.063	0.064	0.074	0.088
05/15/15 08:00 PM	10.5	0.060	0.062	0.074	0.088
05/15/15 10:00 PM	6.7	0.058	0.060	0.074	0.088
05/16/15 12:00 AM	4.8	0.064	0.057	0.082	0.094
05/16/15 02:00 AM	3.7	0.079	0.093	0.084	0.093
05/16/15 04:00 AM	2.9	0.137	0.176	0.085	0.092
05/16/15 06:00 AM	3.0	0.158	0.191	0.086	0.092
05/16/15 08:00 AM	2.0	0.167	0.196	0.085	0.092
05/16/15 10:00 AM	2.7	0.168	0.193	0.083	0.091
05/16/15 12:00 PM	5.3	0.167	0.185	0.080	0.092
05/16/15 02:00 PM	8.8	0.162	0.192	0.075	0.089
05/16/15 04:00 PM	10.8	0.159	0.188	0.075	0.088
05/16/15 06:00 PM	11.1	0.155	0.184	0.075	0.088
05/16/15 08:00 PM	9.2	0.151	0.179	0.076	0.089
05/16/15 10:00 PM	7.5	0.146	0.175	0.075	0.089
05/17/15 12:00 AM	6.3	0.144	0.172	0.075	0.088
05/17/15 02:00 AM	5.7	0.142	0.170	0.075	0.088
05/17/15 04:00 AM	5.4	0.140	0.168	0.075	0.087
05/17/15 06:00 AM	5.2	0.139	0.167	0.075	0.087
05/17/15 08:00 AM	5.2	0.138	0.165	0.074	0.086
05/17/15 10:00 AM	8.4	0.139	0.165	0.075	0.086
05/17/15 12:00 PM	12.3	0.140	0.167	0.075	0.086
05/17/15 02:00 PM	13.5	0.140	0.166	0.076	0.087
05/17/15 04:00 PM	13.9	0.139	0.164	0.077	0.088
05/17/15 06:00 PM	13.3	0.135	0.161	0.077	0.089
05/17/15 08:00 PM	11.4	0.132	0.157	0.078	0.089
05/17/15 10:00 PM	8.2	0.128	0.153	0.079	0.089
05/18/15 12:00 AM	6.2	0.124	0.151	0.079	0.089
05/18/15 02:00 AM	5.1	0.122	0.149	0.079	0.089
05/18/15 04:00 AM	4.0	0.120	0.147	0.078	0.089
05/18/15 06:00 AM	3.4	0.119	0.145	0.078	0.088
05/18/15 08:00 AM	4.8	0.118	0.145	0.078	0.088
05/18/15 10:00 AM	10.3	0.121	0.147	0.079	0.088
05/18/15 12:00 PM	14.5	0.125	0.151	0.080	0.089
05/18/15 02:00 PM	17.7	0.129	0.153	0.081	0.089
05/18/15 04:00 PM	15.4	0.128	0.152	0.083	0.091
05/18/15 06:00 PM	11.9	0.126	0.148	0.085	0.094
05/18/15 08:00 PM	13.3	0.124	0.147	0.085	0.093
05/18/15 10:00 PM	9.9	0.120	0.144	0.085	0.093
05/19/15 12:00 AM	8.6	0.118	0.141	0.085	0.094
05/19/15 02:00 AM	8.2	0.117	0.140	0.085	0.093
05/19/15 04:00 AM	7.8	0.115	0.139	0.085	0.093
05/19/15 06:00 AM	7.3	0.114	0.138	0.085	0.093
05/19/15 08:00 AM	7.3	0.113	0.137	0.085	0.093
05/19/15 10:00 AM	9.5	0.113	0.137	0.085	0.093
05/19/15 12:00 PM	12.6	0.116	0.140	0.086	0.093
05/19/15 02:00 PM	14.7	0.119	0.141	0.086	0.093
05/19/15 04:00 PM	15.2	0.120	0.142	0.088	0.094
05/19/15 06:00 PM	14.1	0.118	0.140	0.088	0.094
05/19/15 08:00 PM	10.7	0.115	0.137	0.089	0.095
05/19/15 10:00 PM	7.8	0.111	0.134	0.089	0.095
05/20/15 12:00 AM	7.2	0.111	0.133	0.089	0.096
05/20/15 02:00 AM	6.6	0.110	0.131	0.089	0.096
05/20/15 04:00 AM	4.1	0.107	0.129	0.089	0.095
05/20/15 06:00 AM	3.0	0.105	0.127	0.089	0.094
05/20/15 08:00 AM	6.1	0.105	0.127	0.089	0.094
05/20/15 10:00 AM	11.2	0.107	0.128	0.089	0.094
05/20/15 12:00 PM	13.2	0.111	0.133	0.089	0.094
05/20/15 02:00 PM	13.9	0.113	0.134	0.089	0.095
05/20/15 04:00 PM	16.8	0.117	0.137	0.090	0.096
05/20/15 06:00 PM	17.2	0.117	0.137	0.091	0.098
05/20/15 08:00 PM	14.1	0.114	0.134	0.092	0.099
05/20/15 10:00 PM	9.7	0.109	0.129	0.092	0.100
05/21/15 12:00 AM	8.5	0.106	0.127	0.093	0.100
05/21/15 02:00 AM	8.2	0.105	0.125	0.093	0.100
05/21/15 04:00 AM	7.3	0.104	0.124	0.093	0.100
05/21/15 06:00 AM	7.4	0.103	0.123	0.093	0.100
05/21/15 08:00 AM	7.9	0.103	0.123	0.093	0.100
05/21/15 10:00 AM	9.8	0.106	0.123	0.094	0.103
05/21/15 12:00 PM	15.3	0.109	0.128	0.094	0.100
05/21/15 02:00 PM	17.7	0.112	0.132	0.094	0.100
05/21/15 04:00 PM	16.1	0.111	0.131	0.094	0.101
05/21/15 06:00 PM	13.1	0.109	0.128	0.095	0.102
05/21/15 08:00 PM	11.9	0.105	0.126	0.095	0.102
05/21/15 10:00 PM	8.9	0.103	0.123	0.095	0.102
05/22/15 12:00 AM	8.0	0.101	0.122	0.095	0.102
05/22/15 02:00 AM	6.7	0.100	0.120	0.094	0.101
05/22/15 04:00 AM	6.1	0.099	0.119	0.094	0.100
05/22/15 06:00 AM	5.5	0.098	0.117	0.094	0.100
05/22/15 08:00 AM	7.3	0.098	0.117	0.094	0.100
05/22/15 10:00 AM	13.5	0.100	0.120	0.094	0.100
05/22/15 12:00 PM	15.1	0.103	0.123	0.094	0.100
05/22/15 02:00 PM	18.5	0.106	0.127	0.094	0.101
05/22/15 04:00 PM	18.4	0.110	0.129	0.095	0.102
05/22/15 06:00 PM	19.3	0.109	0.128	0.096	0.103
05/22/15 08:00 PM	16.3	0.106	0.127	0.097	0.104
05/22/15 10:00 PM	12.3	0.100	0.122	0.097	0.105
05/23/15 12:00 AM	11.0	0.098	0.119	0.097	0.105
05/23/15 02:00 AM	8.9	0.096	0.117	0.096	0.105
05/23/15 04:00 AM	7.2	0.095	0.116	0.096	0.104
05/23/15 06:00 AM	7.7	0.094	0.115	0.096	0.104
05/23/15 08:00 AM	9.9	0.094	0.115	0.095	0.103
05/23/15 10:00 AM	12.8	0.094	0.115	0.095	0.103
05/23/15 12:00 PM	16.3	0.098	0.118	0.096	0.103
05/23/15 02:00 PM	16.7	0.100	0.121	0.096	0.104
05/23/15 04:00 PM	17.0	0.101	0.123	0.096	0.105
